date,year,doy365,mmdd,series,metric,value,is_placeholder
2023-08-03,2023,215,03-ago,Molino,Cota (msnm),1989.8770752,0
2023-08-03,2023,215,03-ago,Sopladora,Caudal (m³/s),144.77256762916667,0
2023-08-03,2023,215,03-ago,Sopladora,Cota (msnm),1314.2830811,0
2023-08-04,2023,216,04-ago,Cuenca del Rio Paute,Caudal (m³/s),76.43235416666667,0
2023-08-04,2023,216,04-ago,Mazar,Caudal (m³/s),53.40625018208333,0
2023-08-04,2023,216,04-ago,Mazar,Cota (msnm),2152.59,0
2023-08-04,2023,216,04-ago,Minas San Francisco,Caudal (m³/s),14.773080075,0
2023-08-04,2023,216,04-ago,Minas San Francisco,Cota (msnm),787.85,0
2023-08-04,2023,216,04-ago,Molino,Caudal (m³/s),121.320490875,0
2023-08-04,2023,216,04-ago,Molino,Cota (msnm),1990.52,0
2023-08-04,2023,216,04-ago,Sopladora,Caudal (m³/s),103.07490440416667,0
2023-08-04,2023,216,04-ago,Sopladora,Cota (msnm),1315.5140381,0
2023-08-05,2023,217,05-ago,Cuenca del Rio Paute,Caudal (m³/s),90.12258333333334,0
2023-08-05,2023,217,05-ago,Mazar,Caudal (m³/s),62.26085205333333,0
2023-08-05,2023,217,05-ago,Mazar,Cota (msnm),2152.42,0
2023-08-05,2023,217,05-ago,Minas San Francisco,Caudal (m³/s),14.9962764625,0
2023-08-05,2023,217,05-ago,Minas San Francisco,Cota (msnm),786.9,0
2023-08-05,2023,217,05-ago,Molino,Caudal (m³/s),109.735775625,0
2023-08-05,2023,217,05-ago,Molino,Cota (msnm),1990.7641602,0
2023-08-05,2023,217,05-ago,Sopladora,Caudal (m³/s),103.05832191666669,0
2023-08-05,2023,217,05-ago,Sopladora,Cota (msnm),1315.2467041,0
2023-08-06,2023,218,06-ago,Cuenca del Rio Paute,Caudal (m³/s),105.07930416666666,0
2023-08-06,2023,218,06-ago,Mazar,Caudal (m³/s),61.33044440625,0
2023-08-06,2023,218,06-ago,Mazar,Cota (msnm),2152.68,0
2023-08-06,2023,218,06-ago,Minas San Francisco,Caudal (m³/s),22.47351026666667,0
2023-08-06,2023,218,06-ago,Minas San Francisco,Cota (msnm),788.27,0
2023-08-06,2023,218,06-ago,Molino,Caudal (m³/s),79.62970495833333,0
2023-08-06,2023,218,06-ago,Molino,Cota (msnm),1990.244751,0
2023-08-06,2023,218,06-ago,Sopladora,Caudal (m³/s),93.7165182125,0
2023-08-06,2023,218,06-ago,Sopladora,Cota (msnm),1315.1207275,0
2023-08-07,2023,219,07-ago,Cuenca del Rio Paute,Caudal (m³/s),88.818625,0
2023-08-07,2023,219,07-ago,Mazar,Caudal (m³/s),49.137327215,0
2023-08-07,2023,219,07-ago,Mazar,Cota (msnm),2152.39,0
2023-08-07,2023,219,07-ago,Minas San Francisco,Caudal (m³/s),17.536843133333335,0
2023-08-07,2023,219,07-ago,Minas San Francisco,Cota (msnm),787.67,0
2023-08-07,2023,219,07-ago,Molino,Caudal (m³/s),114.89656691666669,0
2023-08-07,2023,219,07-ago,Molino,Cota (msnm),1990.6975098,0
2023-08-07,2023,219,07-ago,Sopladora,Caudal (m³/s),102.66726670833332,0
2023-08-07,2023,219,07-ago,Sopladora,Cota (msnm),1315.1032715,0
2023-08-08,2023,220,08-ago,Cuenca del Rio Paute,Caudal (m³/s),82.85825416666667,0
2023-08-08,2023,220,08-ago,Mazar,Caudal (m³/s),45.419413525,0
2023-08-08,2023,220,08-ago,Mazar,Cota (msnm),2152.14,0
2023-08-08,2023,220,08-ago,Minas San Francisco,Caudal (m³/s),15.452819754166669,0
2023-08-08,2023,220,08-ago,Minas San Francisco,Cota (msnm),788.4,0
2023-08-08,2023,220,08-ago,Molino,Caudal (m³/s),108.461744,0
2023-08-08,2023,220,08-ago,Molino,Cota (msnm),1990.8878174,0
2023-08-08,2023,220,08-ago,Sopladora,Caudal (m³/s),101.6266405375,0
2023-08-08,2023,220,08-ago,Sopladora,Cota (msnm),1315.1120605,0
2023-08-09,2023,221,09-ago,Cuenca del Rio Paute,Caudal (m³/s),170.59788333333333,0
2023-08-09,2023,221,09-ago,Mazar,Caudal (m³/s),100.12865530083332,0
2023-08-09,2023,221,09-ago,Mazar,Cota (msnm),2152.95,0
2023-08-09,2023,221,09-ago,Minas San Francisco,Caudal (m³/s),16.454340429166667,0
2023-08-09,2023,221,09-ago,Minas San Francisco,Cota (msnm),789.74,0
2023-08-09,2023,221,09-ago,Molino,Caudal (m³/s),101.00774925,0
2023-08-09,2023,221,09-ago,Molino,Cota (msnm),1990.9598389,0
2023-08-09,2023,221,09-ago,Sopladora,Caudal (m³/s),98.94076614166669,0
2023-08-09,2023,221,09-ago,Sopladora,Cota (msnm),1314.9083252,0
2023-08-10,2023,222,10-ago,Cuenca del Rio Paute,Caudal (m³/s),122.7175375,0
2023-08-10,2023,222,10-ago,Mazar,Caudal (m³/s),70.35022837166666,0
2023-08-10,2023,222,10-ago,Mazar,Cota (msnm),2153.17,0
2023-08-10,2023,222,10-ago,Minas San Francisco,Caudal (m³/s),39.779428083333336,0
2023-08-10,2023,222,10-ago,Minas San Francisco,Cota (msnm),789.93,0
2023-08-10,2023,222,10-ago,Molino,Caudal (m³/s),95.97712829166667,0
2023-08-10,2023,222,10-ago,Molino,Cota (msnm),1990.986084,0
2023-08-10,2023,222,10-ago,Sopladora,Caudal (m³/s),95.68626380416669,0
2023-08-10,2023,222,10-ago,Sopladora,Cota (msnm),1315.0593262,0
2023-08-11,2023,223,11-ago,Cuenca del Rio Paute,Caudal (m³/s),90.74105833333331,0
2023-08-11,2023,223,11-ago,Mazar,Caudal (m³/s),51.53316682583333,0
2023-08-11,2023,223,11-ago,Mazar,Cota (msnm),2153.1,0
2023-08-11,2023,223,11-ago,Minas San Francisco,Caudal (m³/s),18.6269130375,0
2023-08-11,2023,223,11-ago,Minas San Francisco,Cota (msnm),790.34,0
2023-08-11,2023,223,11-ago,Molino,Caudal (m³/s),100.55164283333332,0
2023-08-11,2023,223,11-ago,Molino,Cota (msnm),1990.7781982,0
2023-08-11,2023,223,11-ago,Sopladora,Caudal (m³/s),101.7668712375,0
2023-08-11,2023,223,11-ago,Sopladora,Cota (msnm),1315.0593262,0
2023-08-12,2023,224,12-ago,Cuenca del Rio Paute,Caudal (m³/s),87.76433333333334,0
2023-08-12,2023,224,12-ago,Mazar,Caudal (m³/s),49.2198820525,0
2023-08-12,2023,224,12-ago,Mazar,Cota (msnm),2153.15,0
2023-08-12,2023,224,12-ago,Minas San Francisco,Caudal (m³/s),15.413527083333332,0
2023-08-12,2023,224,12-ago,Minas San Francisco,Cota (msnm),790.59,0
2023-08-12,2023,224,12-ago,Molino,Caudal (m³/s),76.85515391666667,0
2023-08-12,2023,224,12-ago,Molino,Cota (msnm),1989.9639893,0
2023-08-12,2023,224,12-ago,Sopladora,Caudal (m³/s),102.0866447375,0
2023-08-12,2023,224,12-ago,Sopladora,Cota (msnm),1314.7744141,0
2023-08-13,2023,225,13-ago,Cuenca del Rio Paute,Caudal (m³/s),91.82566666666666,0
2023-08-13,2023,225,13-ago,Mazar,Caudal (m³/s),53.681794661666665,0
2023-08-13,2023,225,13-ago,Mazar,Cota (msnm),2153.19,0
2023-08-13,2023,225,13-ago,Minas San Francisco,Caudal (m³/s),14.826877229166668,0
2023-08-13,2023,225,13-ago,Minas San Francisco,Cota (msnm),790.68,0
2023-08-13,2023,225,13-ago,Molino,Caudal (m³/s),84.762835625,0
2023-08-13,2023,225,13-ago,Molino,Cota (msnm),1989.602417,0
2023-08-13,2023,225,13-ago,Sopladora,Caudal (m³/s),100.19746172916666,0
2023-08-13,2023,225,13-ago,Sopladora,Cota (msnm),1314.6763916,0
2023-08-14,2023,226,14-ago,Cuenca del Rio Paute,Caudal (m³/s),112.58172083333334,0
2023-08-14,2023,226,14-ago,Mazar,Caudal (m³/s),71.43403252291667,0
2023-08-14,2023,226,14-ago,Mazar,Cota (msnm),2153.17,0
2023-08-14,2023,226,14-ago,Minas San Francisco,Caudal (m³/s),20.58378370833333,0
2023-08-14,2023,226,14-ago,Minas San Francisco,Cota (msnm),790.96,0
2023-08-14,2023,226,14-ago,Molino,Caudal (m³/s),123.52059675,0
2023-08-14,2023,226,14-ago,Molino,Cota (msnm),1990.3499756,0
2023-08-14,2023,226,14-ago,Sopladora,Caudal (m³/s),96.03515139583334,0
2023-08-14,2023,226,14-ago,Sopladora,Cota (msnm),1314.5939941,0
2023-08-15,2023,227,15-ago,Cuenca del Rio Paute,Caudal (m³/s),295.990025,0
2023-08-15,2023,227,15-ago,Mazar,Caudal (m³/s),196.66543283541668,0
2023-08-15,2023,227,15-ago,Mazar,Cota (msnm),2153.71,0
2023-08-15,2023,227,15-ago,Minas San Francisco,Caudal (m³/s),68.37249683333333,0
2023-08-15,2023,227,15-ago,Minas San Francisco,Cota (msnm),792.08,0
2023-08-15,2023,227,15-ago,Molino,Caudal (m³/s),231.93465929166663,0
2023-08-15,2023,227,15-ago,Molino,Cota (msnm),1990.9395752,0
2023-08-15,2023,227,15-ago,Sopladora,Caudal (m³/s),99.53609380833332,0
2023-08-15,2023,227,15-ago,Sopladora,Cota (msnm),1314.5584717,0
2023-08-16,2023,228,16-ago,Cuenca del Rio Paute,Caudal (m³/s),178.398825,0
2023-08-16,2023,228,16-ago,Mazar,Caudal (m³/s),112.28589218666669,0
2023-08-16,2023,228,16-ago,Mazar,Cota (msnm),2153.2,0
2023-08-16,2023,228,16-ago,Minas San Francisco,Caudal (m³/s),45.25659844166667,0
2023-08-16,2023,228,16-ago,Minas San Francisco,Cota (msnm),790.14,0
2023-08-16,2023,228,16-ago,Molino,Caudal (m³/s),231.51596466666663,0
2023-08-16,2023,228,16-ago,Molino,Cota (msnm),1990.693,0
2023-08-16,2023,228,16-ago,Sopladora,Caudal (m³/s),95.431469375,0
2023-08-16,2023,228,16-ago,Sopladora,Cota (msnm),1314.711792,0
2023-08-17,2023,229,17-ago,Cuenca del Rio Paute,Caudal (m³/s),113.08453333333334,0
2023-08-17,2023,229,17-ago,Mazar,Caudal (m³/s),56.88350116,0
2023-08-17,2023,229,17-ago,Mazar,Cota (msnm),2152.56,0
2023-08-17,2023,229,17-ago,Minas San Francisco,Caudal (m³/s),19.581413591666667,0
2023-08-17,2023,229,17-ago,Minas San Francisco,Cota (msnm),787.84,0
2023-08-17,2023,229,17-ago,Molino,Caudal (m³/s),173.19477579166667,0
2023-08-17,2023,229,17-ago,Molino,Cota (msnm),1990.8553467,0
2023-08-17,2023,229,17-ago,Sopladora,Caudal (m³/s),102.3025283875,0
2023-08-17,2023,229,17-ago,Sopladora,Cota (msnm),1314.7202148,0
2023-08-18,2023,230,18-ago,Cuenca del Rio Paute,Caudal (m³/s),106.03467083333334,0
2023-08-18,2023,230,18-ago,Mazar,Caudal (m³/s),46.834523956666665,0
2023-08-18,2023,230,18-ago,Mazar,Cota (msnm),2151.81,0
2023-08-18,2023,230,18-ago,Minas San Francisco,Caudal (m³/s),16.558862891666667,0
2023-08-18,2023,230,18-ago,Minas San Francisco,Cota (msnm),788.62,0
2023-08-18,2023,230,18-ago,Molino,Caudal (m³/s),175.77217816666666,0
2023-08-18,2023,230,18-ago,Molino,Cota (msnm),1990.9527588,0
2023-08-18,2023,230,18-ago,Sopladora,Caudal (m³/s),100.24404332083331,0
2023-08-18,2023,230,18-ago,Sopladora,Cota (msnm),1314.6416016,0
2023-08-19,2023,231,19-ago,Cuenca del Rio Paute,Caudal (m³/s),84.91500833333333,0
2023-08-19,2023,231,19-ago,Mazar,Caudal (m³/s),40.422803728333335,0
2023-08-19,2023,231,19-ago,Mazar,Cota (msnm),2151.67,0
2023-08-19,2023,231,19-ago,Minas San Francisco,Caudal (m³/s),14.412419825,0
2023-08-19,2023,231,19-ago,Minas San Francisco,Cota (msnm),788.99,0
2023-08-19,2023,231,19-ago,Molino,Caudal (m³/s),100.61335691666666,0
2023-08-19,2023,231,19-ago,Molino,Cota (msnm),1990.5106201,0
2023-08-19,2023,231,19-ago,Sopladora,Caudal (m³/s),98.77948675,0
2023-08-19,2023,231,19-ago,Sopladora,Cota (msnm),1314.6763916,0
2023-08-20,2023,232,20-ago,Cuenca del Rio Paute,Caudal (m³/s),74.137075,0
2023-08-20,2023,232,20-ago,Mazar,Caudal (m³/s),40.120596713333335,0
2023-08-20,2023,232,20-ago,Mazar,Cota (msnm),2151.92,0
2023-08-20,2023,232,20-ago,Minas San Francisco,Caudal (m³/s),13.162062108333334,0
2023-08-20,2023,232,20-ago,Minas San Francisco,Cota (msnm),789.31,0
2023-08-20,2023,232,20-ago,Molino,Caudal (m³/s),56.86868891666666,0
2023-08-20,2023,232,20-ago,Molino,Cota (msnm),1989.6972656,0
2023-08-20,2023,232,20-ago,Sopladora,Caudal (m³/s),78.25917139583333,0
2023-08-20,2023,232,20-ago,Sopladora,Cota (msnm),1314.7202148,0
2023-08-21,2023,233,21-ago,Cuenca del Rio Paute,Caudal (m³/s),216.27303333333333,0
2023-08-21,2023,233,21-ago,Mazar,Caudal (m³/s),129.69132472666666,0
2023-08-21,2023,233,21-ago,Mazar,Cota (msnm),2153.1,0
2023-08-21,2023,233,21-ago,Minas San Francisco,Caudal (m³/s),15.8150775375,0
2023-08-21,2023,233,21-ago,Minas San Francisco,Cota (msnm),790.385,0
2023-08-21,2023,233,21-ago,Molino,Caudal (m³/s),112.73162745833334,0
2023-08-21,2023,233,21-ago,Molino,Cota (msnm),1990.9501953,0
2023-08-21,2023,233,21-ago,Sopladora,Caudal (m³/s),81.16647538333334,0
2023-08-21,2023,233,21-ago,Sopladora,Cota (msnm),1314.711792,0
2023-08-22,2023,234,22-ago,Cuenca del Rio Paute,Caudal (m³/s),251.9692208333333,0
2023-08-22,2023,234,22-ago,Mazar,Caudal (m³/s),150.03114963708333,0
2023-08-22,2023,234,22-ago,Mazar,Cota (msnm),2153.31,0
2023-08-22,2023,234,22-ago,Minas San Francisco,Caudal (m³/s),39.8006419875,0
2023-08-22,2023,234,22-ago,Minas San Francisco,Cota (msnm),792.4,0
2023-08-22,2023,234,22-ago,Molino,Caudal (m³/s),218.73613854166663,0
2023-08-22,2023,234,22-ago,Molino,Cota (msnm),1991.1405029,0
2023-08-22,2023,234,22-ago,Sopladora,Caudal (m³/s),83.54063282083334,0
2023-08-22,2023,234,22-ago,Sopladora,Cota (msnm),1314.5058594,0
2023-08-23,2023,235,23-ago,Cuenca del Rio Paute,Caudal (m³/s),190.95773333333327,0
2023-08-23,2023,235,23-ago,Mazar,Caudal (m³/s),111.30849991125,0
2023-08-23,2023,235,23-ago,Mazar,Cota (msnm),2153.1,0
2023-08-23,2023,235,23-ago,Minas San Francisco,Caudal (m³/s),29.21909775416667,0
2023-08-23,2023,235,23-ago,Minas San Francisco,Cota (msnm),791.06,0
2023-08-23,2023,235,23-ago,Molino,Caudal (m³/s),210.04018845833332,0
2023-08-23,2023,235,23-ago,Molino,Cota (msnm),1990.7080078,0
2023-08-23,2023,235,23-ago,Sopladora,Caudal (m³/s),90.03423035416667,0
2023-08-23,2023,235,23-ago,Sopladora,Cota (msnm),1314.5672607,0
2023-08-24,2023,236,24-ago,Cuenca del Rio Paute,Caudal (m³/s),136.40143333333333,0
2023-08-24,2023,236,24-ago,Mazar,Caudal (m³/s),63.49920764875,0
2023-08-24,2023,236,24-ago,Mazar,Cota (msnm),2152.59,0
2023-08-24,2023,236,24-ago,Minas San Francisco,Caudal (m³/s),21.236693129166667,0
2023-08-24,2023,236,24-ago,Minas San Francisco,Cota (msnm),789.69,0
2023-08-24,2023,236,24-ago,Molino,Caudal (m³/s),184.35499729166668,0
2023-08-24,2023,236,24-ago,Molino,Cota (msnm),1990.6868896,0
2023-08-24,2023,236,24-ago,Sopladora,Caudal (m³/s),95.47927421666668,0
2023-08-24,2023,236,24-ago,Sopladora,Cota (msnm),1314.6153564,0
2023-08-25,2023,237,25-ago,Cuenca del Rio Paute,Caudal (m³/s),108.09436666666667,0
2023-08-25,2023,237,25-ago,Mazar,Caudal (m³/s),51.36236951375,0
2023-08-25,2023,237,25-ago,Mazar,Cota (msnm),2151.95,0
2023-08-25,2023,237,25-ago,Minas San Francisco,Caudal (m³/s),16.332767220833333,0
2023-08-25,2023,237,25-ago,Minas San Francisco,Cota (msnm),788.84,0
2023-08-25,2023,237,25-ago,Molino,Caudal (m³/s),167.15527620833333,0
2023-08-25,2023,237,25-ago,Molino,Cota (msnm),1990.8693848,0
2023-08-25,2023,237,25-ago,Sopladora,Caudal (m³/s),98.82501012916669,0
2023-08-25,2023,237,25-ago,Sopladora,Cota (msnm),1314.6241455,0
2023-08-26,2023,238,26-ago,Cuenca del Rio Paute,Caudal (m³/s),88.5515,0
2023-08-26,2023,238,26-ago,Mazar,Caudal (m³/s),44.293627407083335,0
2023-08-26,2023,238,26-ago,Mazar,Cota (msnm),2151.57,0
2023-08-26,2023,238,26-ago,Minas San Francisco,Caudal (m³/s),14.689894995833331,0
2023-08-26,2023,238,26-ago,Minas San Francisco,Cota (msnm),788.75,0
2023-08-26,2023,238,26-ago,Molino,Caudal (m³/s),126.69880658333334,0
2023-08-26,2023,238,26-ago,Molino,Cota (msnm),1990.8756104,0
2023-08-26,2023,238,26-ago,Sopladora,Caudal (m³/s),100.46282546666669,0
2023-08-26,2023,238,26-ago,Sopladora,Cota (msnm),1314.5672607,0
2023-08-27,2023,239,27-ago,Cuenca del Rio Paute,Caudal (m³/s),78.32131666666666,0
2023-08-27,2023,239,27-ago,Mazar,Caudal (m³/s),39.12605678291666,0
2023-08-27,2023,239,27-ago,Mazar,Cota (msnm),2151.35,0
2023-08-27,2023,239,27-ago,Minas San Francisco,Caudal (m³/s),12.910973683333332,0
2023-08-27,2023,239,27-ago,Minas San Francisco,Cota (msnm),788.23,0
2023-08-27,2023,239,27-ago,Molino,Caudal (m³/s),96.52065125,0
2023-08-27,2023,239,27-ago,Molino,Cota (msnm),1990.7746582,0
2023-08-27,2023,239,27-ago,Sopladora,Caudal (m³/s),97.57035537083334,0
2023-08-27,2023,239,27-ago,Sopladora,Cota (msnm),1314.5760498,0
2023-08-28,2023,240,28-ago,Cuenca del Rio Paute,Caudal (m³/s),103.74499583333332,0
2023-08-28,2023,240,28-ago,Mazar,Caudal (m³/s),54.4938038825,0
2023-08-28,2023,240,28-ago,Mazar,Cota (msnm),2151.69,0
2023-08-28,2023,240,28-ago,Minas San Francisco,Caudal (m³/s),12.269274616666667,0
2023-08-28,2023,240,28-ago,Minas San Francisco,Cota (msnm),788.64,0
2023-08-28,2023,240,28-ago,Molino,Caudal (m³/s),81.02614029166666,0
2023-08-28,2023,240,28-ago,Molino,Cota (msnm),1990.083252,0
2023-08-28,2023,240,28-ago,Sopladora,Caudal (m³/s),97.07862483333334,0
2023-08-28,2023,240,28-ago,Sopladora,Cota (msnm),1316.0424805,0
2023-08-29,2023,241,29-ago,Cuenca del Rio Paute,Caudal (m³/s),90.83410416666666,0
2023-08-29,2023,241,29-ago,Mazar,Caudal (m³/s),43.47145700625,0
2023-08-29,2023,241,29-ago,Mazar,Cota (msnm),2151.52,0
2023-08-29,2023,241,29-ago,Minas San Francisco,Caudal (m³/s),10.88044375,0
2023-08-29,2023,241,29-ago,Minas San Francisco,Cota (msnm),787.47,0
2023-08-29,2023,241,29-ago,Molino,Caudal (m³/s),97.11120820833334,0
2023-08-29,2023,241,29-ago,Molino,Cota (msnm),1990.1640625,0
2023-08-29,2023,241,29-ago,Sopladora,Caudal (m³/s),99.02681999166668,0
2023-08-29,2023,241,29-ago,Sopladora,Cota (msnm),1316.0595703,0
2023-08-30,2023,242,30-ago,Cuenca del Rio Paute,Caudal (m³/s),73.81454583333333,0
2023-08-30,2023,242,30-ago,Mazar,Caudal (m³/s),37.82771763083333,0
2023-08-30,2023,242,30-ago,Mazar,Cota (msnm),2151.035,0
2023-08-30,2023,242,30-ago,Minas San Francisco,Caudal (m³/s),11.0156003125,0
2023-08-30,2023,242,30-ago,Minas San Francisco,Cota (msnm),787.38,0
2023-08-30,2023,242,30-ago,Molino,Caudal (m³/s),119.92012020833332,0
2023-08-30,2023,242,30-ago,Molino,Cota (msnm),1990.78,0
2023-08-30,2023,242,30-ago,Sopladora,Caudal (m³/s),101.47021352083334,0
2023-08-30,2023,242,30-ago,Sopladora,Cota (msnm),1316.0317383,0
2023-08-31,2023,243,31-ago,Cuenca del Rio Paute,Caudal (m³/s),66.90976666666667,0
2023-08-31,2023,243,31-ago,Mazar,Caudal (m³/s),34.7009370375,0
2023-08-31,2023,243,31-ago,Mazar,Cota (msnm),2150.84,0
2023-08-31,2023,243,31-ago,Minas San Francisco,Caudal (m³/s),10.7571593375,0
2023-08-31,2023,243,31-ago,Minas San Francisco,Cota (msnm),787.48,0
2023-08-31,2023,243,31-ago,Molino,Caudal (m³/s),92.41761325,0
2023-08-31,2023,243,31-ago,Molino,Cota (msnm),1990.0490723,0
2023-08-31,2023,243,31-ago,Sopladora,Caudal (m³/s),110.28214030416666,0
2023-08-31,2023,243,31-ago,Sopladora,Cota (msnm),1316.899292,0
2023-09-01,2023,244,01-sep,Cuenca del Rio Paute,Caudal (m³/s),62.60637916666666,0
2023-09-01,2023,244,01-sep,Mazar,Caudal (m³/s),31.831916566666667,0
2023-09-01,2023,244,01-sep,Mazar,Cota (msnm),2150.495,0
2023-09-01,2023,244,01-sep,Minas San Francisco,Caudal (m³/s),9.819786495833334,0
2023-09-01,2023,244,01-sep,Minas San Francisco,Cota (msnm),787.46,0
2023-09-01,2023,244,01-sep,Molino,Caudal (m³/s),90.17599425,0
2023-09-01,2023,244,01-sep,Molino,Cota (msnm),1988.0758057,0
2023-09-01,2023,244,01-sep,Sopladora,Caudal (m³/s),153.7864580875,0
2023-09-01,2023,244,01-sep,Sopladora,Cota (msnm),1316.93396,0
2023-09-02,2023,245,02-sep,Cuenca del Rio Paute,Caudal (m³/s),56.8457875,0
2023-09-02,2023,245,02-sep,Mazar,Caudal (m³/s),31.205163395,0
2023-09-02,2023,245,02-sep,Mazar,Cota (msnm),2149.824,0
2023-09-02,2023,245,02-sep,Minas San Francisco,Caudal (m³/s),9.0402362625,0
2023-09-02,2023,245,02-sep,Minas San Francisco,Cota (msnm),786.91,0
2023-09-02,2023,245,02-sep,Molino,Caudal (m³/s),114.36780783333332,0
2023-09-02,2023,245,02-sep,Molino,Cota (msnm),1987.0062256,0
2023-09-02,2023,245,02-sep,Sopladora,Caudal (m³/s),154.48048990416666,0
2023-09-02,2023,245,02-sep,Sopladora,Cota (msnm),1316.8461914,0
2023-09-03,2023,246,03-sep,Cuenca del Rio Paute,Caudal (m³/s),52.05600416666667,0
2023-09-03,2023,246,03-sep,Mazar,Caudal (m³/s),27.9550840025,0
2023-09-03,2023,246,03-sep,Mazar,Cota (msnm),2149.02,0
2023-09-03,2023,246,03-sep,Minas San Francisco,Caudal (m³/s),9.3785975375,0
2023-09-03,2023,246,03-sep,Minas San Francisco,Cota (msnm),786.96,0
2023-09-03,2023,246,03-sep,Molino,Caudal (m³/s),134.71355679166666,0
2023-09-03,2023,246,03-sep,Molino,Cota (msnm),1986.3771973,0
2023-09-03,2023,246,03-sep,Sopladora,Caudal (m³/s),152.75909932083334,0
2023-09-03,2023,246,03-sep,Sopladora,Cota (msnm),1316.7214355,0
2023-09-04,2023,247,04-sep,Cuenca del Rio Paute,Caudal (m³/s),44.378875,0
2023-09-04,2023,247,04-sep,Mazar,Caudal (m³/s),29.74943200708333,0
2023-09-04,2023,247,04-sep,Mazar,Cota (msnm),2149.0400391,0
2023-09-04,2023,247,04-sep,Minas San Francisco,Caudal (m³/s),9.846158720833332,0
2023-09-04,2023,247,04-sep,Minas San Francisco,Cota (msnm),787.04,0
2023-09-04,2023,247,04-sep,Molino,Caudal (m³/s),41.823979666666666,0
2023-09-04,2023,247,04-sep,Molino,Cota (msnm),1984.8328857,0
2023-09-04,2023,247,04-sep,Sopladora,Caudal (m³/s),98.08497439583331,0
2023-09-04,2023,247,04-sep,Sopladora,Cota (msnm),1316.3284912,0
2023-09-05,2023,248,05-sep,Cuenca del Rio Paute,Caudal (m³/s),77.69035,0
2023-09-05,2023,248,05-sep,Mazar,Caudal (m³/s),45.48936675833333,0
2023-09-05,2023,248,05-sep,Mazar,Cota (msnm),2149.45,0
2023-09-05,2023,248,05-sep,Minas San Francisco,Caudal (m³/s),10.500613425,0
2023-09-05,2023,248,05-sep,Minas San Francisco,Cota (msnm),787.44,0
2023-09-05,2023,248,05-sep,Molino,Caudal (m³/s),41.810013125,0
2023-09-05,2023,248,05-sep,Molino,Cota (msnm),1983.8843994,0
2023-09-05,2023,248,05-sep,Sopladora,Caudal (m³/s),65.82158999166667,0
2023-09-05,2023,248,05-sep,Sopladora,Cota (msnm),1315.0151367,0
2023-09-06,2023,249,06-sep,Cuenca del Rio Paute,Caudal (m³/s),78.7416,0
2023-09-06,2023,249,06-sep,Mazar,Caudal (m³/s),46.77403024,0
2023-09-06,2023,249,06-sep,Mazar,Cota (msnm),2149.62,0
2023-09-06,2023,249,06-sep,Minas San Francisco,Caudal (m³/s),22.306479558333333,0
2023-09-06,2023,249,06-sep,Minas San Francisco,Cota (msnm),788.79,0
2023-09-06,2023,249,06-sep,Molino,Caudal (m³/s),57.28000333333333,0
2023-09-06,2023,249,06-sep,Molino,Cota (msnm),1983.9379883,0
2023-09-06,2023,249,06-sep,Sopladora,Caudal (m³/s),58.153462483333335,0
2023-09-06,2023,249,06-sep,Sopladora,Cota (msnm),1316.5059814,0
2023-09-07,2023,250,07-sep,Cuenca del Rio Paute,Caudal (m³/s),59.610283333333335,0
2023-09-07,2023,250,07-sep,Mazar,Caudal (m³/s),31.22663734583333,0
2023-09-07,2023,250,07-sep,Mazar,Cota (msnm),2149.33,0
2023-09-07,2023,250,07-sep,Minas San Francisco,Caudal (m³/s),15.745075845833334,0
2023-09-07,2023,250,07-sep,Minas San Francisco,Cota (msnm),788.18,0
2023-09-07,2023,250,07-sep,Molino,Caudal (m³/s),81.13376204166667,0
2023-09-07,2023,250,07-sep,Molino,Cota (msnm),1983.3413086,0
2023-09-07,2023,250,07-sep,Sopladora,Caudal (m³/s),97.72555878333333,0
2023-09-07,2023,250,07-sep,Sopladora,Cota (msnm),1316.7131348,0
2023-09-08,2023,251,08-sep,Cuenca del Rio Paute,Caudal (m³/s),50.15337083333333,0
2023-09-08,2023,251,08-sep,Mazar,Caudal (m³/s),25.37382916625,0
2023-09-08,2023,251,08-sep,Mazar,Cota (msnm),2148.83,0
2023-09-08,2023,251,08-sep,Minas San Francisco,Caudal (m³/s),10.53454745,0
2023-09-08,2023,251,08-sep,Minas San Francisco,Cota (msnm),787.61,0
2023-09-08,2023,251,08-sep,Molino,Caudal (m³/s),99.106306625,0
2023-09-08,2023,251,08-sep,Molino,Cota (msnm),1982.3270264,0
2023-09-08,2023,251,08-sep,Sopladora,Caudal (m³/s),123.02683497916668,0
2023-09-08,2023,251,08-sep,Sopladora,Cota (msnm),1316.800415,0
2023-09-09,2023,252,09-sep,Cuenca del Rio Paute,Caudal (m³/s),46.1130125,0
2023-09-09,2023,252,09-sep,Mazar,Caudal (m³/s),23.71970472875,0
2023-09-09,2023,252,09-sep,Mazar,Cota (msnm),2148.63,0
2023-09-09,2023,252,09-sep,Minas San Francisco,Caudal (m³/s),9.653080091666666,0
2023-09-09,2023,252,09-sep,Minas San Francisco,Cota (msnm),787.78,0
2023-09-09,2023,252,09-sep,Molino,Caudal (m³/s),70.23738141666666,0
2023-09-09,2023,252,09-sep,Molino,Cota (msnm),1981.6856689,0
2023-09-09,2023,252,09-sep,Sopladora,Caudal (m³/s),82.83290279166667,0
2023-09-09,2023,252,09-sep,Sopladora,Cota (msnm),1315.7384033,0
